DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
0.0,620,43.01304,-89.457232,7231,1.52,1.52,EB Executive fs Marketplace ,4493,0.53,0.53,0.0,0.0,0,0,"[-89.45722595696095, 43.013032071071855]"
3908.1,996,43.035994,-89.454726,7232,1.0,1.0,SB W Verona Ft fs S Beltine Ft ,4494,0.5,0.5,0.78,0.78,0,0,"[-89.45471995516235, 43.035986066801264]"
18982.21,641,43.030944,-89.456698,7233,7.54,7.54,SB Red Arrow fs Thurston ,4500,2.02,2.02,3.8,3.8,0,0,"[-89.45669195505538, 43.03093606792244]"
51193.59,88,43.039012,-89.450002,7234,0.0,0.0,NB Nakoma fs Mohawk ,4501,0.0,0.0,10.24,10.24,0,0,"[-89.44999595641752, 43.03900406645196]"
38680.15,273,43.01526,-89.480816,7235,3.04,3.04,SB Fitchrona fs Mckee ,4510,4.73,4.73,7.74,7.74,0,0,"[-89.48080994965117, 43.0152520718577]"
7319.35,111,43.035245,-89.410642,7236,0.51,0.51,WB N Beltline Ft at Rocky`s ,4516,3.55,3.55,1.46,1.46,0,0,"[-89.41063596733471, 43.03523706416931]"
22814.77,260,42.988306,-89.545956,7237,0.0,0.0,EB W Verona ns Half Mile ,4519,0.0,0.0,4.56,4.56,0,0,"[-89.54594993258583, 42.988298079459895]"
1728.86,264,43.005095,-89.417024,7238,0.0,0.0,WB E Cheryl op Agrace Campus ,4520,0.0,0.0,0.35,0.35,0,0,"[-89.4170179695456, 43.00508706988851]"
6915.42,621,43.015156,-89.432046,7239,0.0,0.0,SB Chapel Vly fs Mckee ,4522,0.0,0.0,1.38,1.38,0,0,"[-89.43203996381028, 43.0151480691944]"
251421.7,296,43.026722,-89.41226,7240,11.62,11.62,NB Fish Hatchery fs Post ,4523,5.07,5.07,50.28,50.28,0,0,"[-89.41225396772907, 43.02671406608871]"
7816.2,648,43.034367,-89.443227,7241,0.0,0.0,EB S Beltline Ft fs Seminole ,4539,1.51,1.51,1.56,1.56,0,0,"[-89.44322095810256, 43.03435906622695]"
7963.56,276,43.016605,-89.475662,7242,1.01,1.01,NB Kapec fs King James ,4549,0.0,0.0,1.59,1.59,0,0,"[-89.4756559509731, 43.016597071530974]"
1728.86,615,43.004772,-89.425459,7243,0.0,0.0,SB Research Pk fs E Cheryl ,4550,0.0,0.0,0.35,0.35,0,0,"[-89.42545296713088, 43.0047640705802]"
58063.22,914,43.042324,-89.450879,7244,0.0,0.0,NB S Midvale ns Cherokee ,4551,0.0,0.0,11.61,11.61,0,0,"[-89.45087295535356, 43.042316065727]"
6915.42,987,43.007249,-89.394689,7245,0.0,0.0,WB E Cheryl ns No Oaks ,4552,0.0,0.0,1.38,1.38,0,0,"[-89.39468297562014, 43.007241068012135]"
6293.78,262,42.99287,-89.526778,7246,0.0,0.0,WB E Verona fs Enterprise ,4556,0.0,0.0,1.26,1.26,0,0,"[-89.52677193784714, 42.9928620778589]"
7445.49,969,42.987673,-89.55334,7247,0.0,0.0,EB W Verona ns Westridge ,4559,0.0,0.0,1.49,1.49,0,0,"[-89.55333393102624, 42.98766507991338]"
24003.21,648,43.034554,-89.443979,7248,3.52,3.52,WB S Beltline Ft fs Seminole ,4560,2.02,2.02,4.8,4.8,0,0,"[-89.44397295795932, 43.034546066379754]"
2252.11,966,43.029999,-89.425016,7249,0.0,0.0,SB Todd ns Pelham ,4572,0.0,0.0,0.45,0.45,0,0,"[-89.4250099645735, 43.029991065928776]"
32274.22,298,43.026646,-89.461877,7250,0.0,0.0,EB Lovell fs Chalet Gdns ,4573,0.0,0.0,6.45,6.45,0,0,"[-89.46187095399668, 43.0266380687265]"
15074.11,631,43.026665,-89.455808,7251,2.01,2.01,SB Red Arrow ns Pawnee ,4580,0.5,0.5,3.01,3.01,0,0,"[-89.45580195484645, 43.02665706799631]"
37838.74,322,43.034759,-89.453011,7252,0.0,0.0,SB Helene ns Britta ,4582,0.0,0.0,7.57,7.57,0,0,"[-89.45300495484855, 43.0347510666352]"
22184.2,290,43.024124,-89.479121,7253,0.0,0.0,NB King James ns Williamsburg ,4589,2.63,2.63,4.44,4.44,0,0,"[-89.47911494901393, 43.02411607046665]"
275421.43,632,43.026589,-89.419082,7254,25.77,25.77,EB Post fs Traceway ,4613,14.71,14.71,55.08,55.08,0,0,"[-89.41907596618691, 43.02658106638542]"
2881.43,112,43.031136,-89.409595,7255,0.0,0.0,SB Fish Hatchery fs Greenway ,4622,0.0,0.0,0.58,0.58,0,0,"[-89.40958896885998, 43.03112806547758]"
26213.01,262,42.992557,-89.526432,7256,0.0,0.0,EB E Verona ns Enterprise ,4623,0.0,0.0,5.24,5.24,0,0,"[-89.52642593836671, 42.992549078106165]"
2305.14,613,43.001469,-89.427728,7257,0.0,0.0,NB S Fish Hatchery fs Lacy ,4625,0.0,0.0,0.46,0.46,0,0,"[-89.42772196651015, 43.00146107099806]"
1121.19,288,43.023921,-89.41474,7258,1.01,1.01,NB Fish Hatchery ns Traceway ,4637,0.51,0.51,0.22,0.22,0,0,"[-89.41473396734894, 43.023913066345955]"
4550.61,265,43.012316,-89.478495,7259,0.0,0.0,NB Hardrock fs Limestone ,4641,0.53,0.53,0.91,0.91,0,0,"[-89.4784889502489, 43.0123080716878]"
10807.69,294,43.027545,-89.475115,7260,0.0,0.0,NB S Whitney ns Kroncke ,4643,0.53,0.53,2.16,2.16,0,0,"[-89.47510895025925, 43.0275370695075]"
0.0,986,43.007017,-89.399585,7261,0.0,0.0,WB E Cheryl ns Crinkle Rt ,4648,0.0,0.0,0.0,0.0,0,0,"[-89.39957897420393, 43.00700906830643]"
1706.48,294,43.027876,-89.475596,7262,0.0,0.0,SB S Whitney ns Kroncke ,4654,0.0,0.0,0.34,0.34,0,0,"[-89.47558994894918, 43.02786806936055]"
7233.88,366,43.05067,-89.436987,7263,0.0,0.0,EB Nakoma fs Spring ,4655,0.0,0.0,1.45,1.45,0,0,"[-89.43698095793944, 43.05066206366911]"
7491.71,115,43.011746,-89.429801,7264,0.0,0.0,SB Mickelson at Ped Path ,4660,0.0,0.0,1.5,1.5,0,0,"[-89.4297949641389, 43.011738069617415]"
57504.92,308,43.031167,-89.458882,7265,10.05,10.05,NB Allied ns Thurston ,4663,6.56,6.56,11.5,11.5,0,0,"[-89.45887595439453, 43.03115906776634]"
0.0,623,43.016321,-89.423264,7266,0.0,0.0,SB S Fish Hatchery fs Cahill ,4682,0.0,0.0,0.0,0.0,0,0,"[-89.42325796633082, 43.01631306807043]"
24559.67,648,43.034339,-89.444732,7267,4.52,4.52,EB S Beltline Ft ns Seminole ,4685,1.51,1.51,4.91,4.91,0,0,"[-89.44472595776274, 43.0343310665672]"
17307.31,965,43.036012,-89.452111,7268,1.0,1.0,WB S Beltline Ft at Ped Underpass ,4688,1.01,1.01,3.46,3.46,0,0,"[-89.45210495497085, 43.036004066482064]"
116095.6,626,43.019624,-89.420341,7269,8.08,8.08,EB Caddis fs Cahill ,4699,6.59,6.59,23.22,23.22,0,0,"[-89.4203349663587, 43.01961606770845]"
4451.62,89,43.032342,-89.452603,7270,0.0,0.0,WB Crawford ns Helene ,4700,0.0,0.0,0.89,0.89,0,0,"[-89.45259695523302, 43.03233406761396]"
10373.13,270,43.013966,-89.431688,7271,0.0,0.0,EB Brendan fs Chapel Vly ,4701,0.0,0.0,2.07,2.07,0,0,"[-89.43168196410959, 43.01395806913134]"
32704.03,279,43.019436,-89.418898,7272,0.0,0.0,NB S Fish Hatchery fs Caddis ,4707,0.0,0.0,6.54,6.54,0,0,"[-89.41889196732308, 43.01942806734844]"
13082.99,272,43.015047,-89.477671,7273,4.56,4.56,NB Hardrock ns Mckee ,4711,4.73,4.73,2.62,2.62,0,0,"[-89.47766495072901, 43.01503907150785]"
120513.38,90,43.032663,-89.45792,7274,19.09,19.09,WB E Verona Ft ns Red Arrow ,4714,10.09,10.09,24.1,24.1,0,0,"[-89.45791395427786, 43.03265506798196]"
49546.34,305,43.02997,-89.399738,7275,0.0,0.0,EB Stewart ns Watford ,4715,0.0,0.0,9.91,9.91,0,0,"[-89.39973197205913, 43.02996206438351]"
0.0,366,43.0505,-89.437246,7276,0.0,0.0,WB Nakoma ns Spring ,4718,0.0,0.0,0.0,0.0,0,0,"[-89.43723995862102, 43.05049206380882]"
20098.81,965,43.035896,-89.452407,7277,4.02,4.02,EB S Beltline Ft op Ped Underpass ,4719,5.55,5.55,4.02,4.02,0,0,"[-89.45240095502876, 43.03588806649726]"
576.29,985,43.007054,-89.40368,7278,0.0,0.0,WB E Cheryl fs Big Bluestem ,4722,0.0,0.0,0.12,0.12,0,0,"[-89.40367397236813, 43.00704606887165]"
3414.49,612,42.990501,-89.534012,7279,0.0,0.0,WB W Verona fs N Main ,4732,0.0,0.0,0.68,0.68,0,0,"[-89.53400593638423, 42.99049307849958]"
270981.81,639,43.030814,-89.414283,7280,26.13,26.13,EB Greenway fs Coho ,4739,22.21,22.21,54.2,54.2,0,0,"[-89.41427696728682, 43.03080606544329]"
0.0,328,43.037634,-89.446312,7281,0.0,0.0,EB Mohawk fs Danbury ,4743,0.0,0.0,0.0,0.0,0,0,"[-89.44630595685625, 43.037626066046116]"
3349.8,996,43.036074,-89.45427,7282,0.5,0.5,NB W Verona Ft ns S Beltine Ft ,4751,0.0,0.0,0.67,0.67,0,0,"[-89.45426395519063, 43.03606606657744]"
73948.91,296,43.026329,-89.413136,7283,10.61,10.61,SB Fish Hatchery fs Post ,4752,5.07,5.07,14.79,14.79,0,0,"[-89.41312996809432, 43.02632106654464]"
20438.18,271,43.015257,-89.467027,7284,0.51,0.51,EB Mckee fs Commerce Park ,4755,0.0,0.0,4.09,4.09,0,0,"[-89.46702095361121, 43.01524907080229]"
57504.92,230,43.034759,-89.448705,7285,7.54,7.54,EB S Beltline Ft ns Whenona ,4761,4.04,4.04,11.5,11.5,0,0,"[-89.44869895625992, 43.03475106705668]"
7491.71,614,43.001353,-89.425607,7286,0.0,0.0,SB Research Pk ns Lacy ,4766,0.0,0.0,1.5,1.5,0,0,"[-89.42560096714347, 43.0013450711444]"
1152.57,613,43.001102,-89.42742,7287,0.0,0.0,EB Lacy fs S Fish Hatchery ,4767,0.0,0.0,0.23,0.23,0,0,"[-89.42741396631395, 43.001094071367405]"
27304.96,293,43.025304,-89.455807,7288,2.51,2.51,EB Crescent ns Red Arrow ,4769,1.01,1.01,5.46,5.46,0,0,"[-89.45580095601731, 43.02529606875823]"
30048.41,657,43.037831,-89.443721,7289,0.0,0.0,WB Mohawk fs Seminole ,4770,0.0,0.0,6.01,6.01,0,0,"[-89.44371495737965, 43.03782306596533]"
1116.6,114,43.035146,-89.434985,7290,0.5,0.5,WB S Beltline Ft ns River Bend ,4776,0.0,0.0,0.22,0.22,0,0,"[-89.43497896028757, 43.035138066290244]"
42981.56,650,43.035066,-89.422672,7291,4.52,4.52,WB S Beltline Ft ns Todd ,4782,1.51,1.51,8.6,8.6,0,0,"[-89.42266596476402, 43.03505806499885]"
5581.81,319,43.034511,-89.414825,7292,0.0,0.0,NB Coho ns S Beltine Ft ,4787,0.0,0.0,1.12,1.12,0,0,"[-89.41481896643144, 43.03450306504553]"
92230.87,284,43.021226,-89.421599,7293,9.6,9.6,SB Royal Wulff fs High Rdg ,4788,8.11,8.11,18.45,18.45,0,0,"[-89.42159296612431, 43.02121806702492]"
